# /dev/cpu_dma_latency set to 0us
policy: fifo: loadavg: 0.14 0.24 0.12 2/183 30087          

T: 2 (30086) P:80 I:1000 C:   9106 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9106 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9116 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9116 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9116 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9116 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 2/183 30087          

T: 0 (30084) P:80 I:1000 C:   9127 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9127 Min:     10 Act:   14 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9126 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9127 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 2/183 30087          

T: 0 (30084) P:80 I:1000 C:   9137 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9137 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9137 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9137 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9147 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9147 Min:     10 Act:   14 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9147 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9147 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9157 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9157 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9157 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9157 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9167 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9167 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9167 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9167 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9178 Min:     10 Act:   17 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9178 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9177 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9177 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9188 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9188 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9187 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9188 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9198 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9198 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9198 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9198 Min:     10 Act:   14 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9208 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9208 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9208 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9208 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9218 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9218 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9218 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9218 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9228 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9228 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9228 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9228 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9239 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9239 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9238 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9239 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9249 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9249 Min:     10 Act:   14 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9249 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9249 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9259 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9259 Min:     10 Act:   14 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9259 Min:     10 Act:   10 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9259 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9269 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9269 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9269 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9269 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9279 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9279 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9279 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9279 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9290 Min:     10 Act:   15 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9290 Min:     10 Act:   14 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9289 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9289 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9300 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9300 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9299 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9300 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9310 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9310 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9310 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9310 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9320 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9320 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9320 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9320 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9330 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9330 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9330 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9330 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9340 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9340 Min:     10 Act:   14 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9340 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9340 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9351 Min:     10 Act:   18 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9351 Min:     10 Act:   14 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9350 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9350 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9361 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9361 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9360 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9361 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9371 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9371 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9371 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9371 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9381 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9381 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9381 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9381 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9391 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9391 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9391 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9391 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9401 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9401 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9401 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9401 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9412 Min:     10 Act:   18 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9412 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9411 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9411 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9422 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9422 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9422 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9422 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9432 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9432 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9432 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9432 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9442 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9442 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9442 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9442 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9452 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9452 Min:     10 Act:   14 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9452 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9452 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9462 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9463 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9462 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9462 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9473 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9473 Min:     10 Act:   14 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9472 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9473 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9483 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9483 Min:     10 Act:   14 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9483 Min:     10 Act:   12 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9483 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9493 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9493 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9493 Min:     10 Act:   15 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9493 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9503 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9503 Min:     10 Act:   14 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9503 Min:     10 Act:   12 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9503 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9513 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9513 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9513 Min:     10 Act:   15 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9513 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9524 Min:     10 Act:   13 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9524 Min:     10 Act:   15 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9523 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9523 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9534 Min:     10 Act:   12 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9534 Min:     10 Act:   15 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9533 Min:     10 Act:   15 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9534 Min:     10 Act:   14 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9544 Min:     10 Act:   12 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9544 Min:     10 Act:   15 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9544 Min:     10 Act:   15 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9544 Min:     10 Act:   14 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9554 Min:     10 Act:   12 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9554 Min:     10 Act:   15 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9554 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9554 Min:     10 Act:   14 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9564 Min:     10 Act:   12 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9564 Min:     10 Act:   15 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9564 Min:     10 Act:   15 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9564 Min:     10 Act:   14 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9574 Min:     10 Act:   13 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9574 Min:     10 Act:   15 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9574 Min:     10 Act:   10 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9574 Min:     10 Act:   15 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9585 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9585 Min:     10 Act:   14 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9584 Min:     10 Act:   15 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9585 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9595 Min:     10 Act:   12 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9595 Min:     10 Act:   14 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9595 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9595 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9605 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9605 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9605 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9605 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9615 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9615 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9615 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9615 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9625 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9625 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9625 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9625 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 3/183 30087          

T: 0 (30084) P:80 I:1000 C:   9636 Min:     10 Act:   24 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9636 Min:     10 Act:   14 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9635 Min:     10 Act:   10 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9635 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9646 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9646 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9645 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9646 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9656 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9656 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9656 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9656 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9666 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9666 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9666 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9666 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9676 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9676 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9676 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9676 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9686 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9686 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9686 Min:     10 Act:   14 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9686 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 2/183 30087          

T: 0 (30084) P:80 I:1000 C:   9697 Min:     10 Act:   10 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9697 Min:     10 Act:   13 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9696 Min:     10 Act:   11 Avg:   13 Max:      27
T: 3 (30087) P:80 I:1000 C:   9697 Min:     10 Act:   13 Avg:   13 Max:      16
[6Apolicy: fifo: loadavg: 0.12 0.23 0.12 1/183 30087          

T: 0 (30084) P:80 I:1000 C:   9707 Min:     10 Act:   11 Avg:   12 Max:      26
T: 1 (30085) P:80 I:1000 C:   9707 Min:     10 Act:   14 Avg:   12 Max:      34
T: 2 (30086) P:80 I:1000 C:   9707 Min:     10 Act:   14 Avg:   13 Max:      27
